antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
other vegetables,"yogurt, tropical fruit",0.1934926283680732,0.0292831723436705,0.0123029994916115,0.0635838150289017,2.171343127809891,1.0,0.0066369215078795,1.0366296986700307,0.6688786503461239,0.0584541062801932,0.0353353745479468,0.2418613519588953
root vegetables,pork,0.1089984748347737,0.0576512455516014,0.0136248093543467,0.125,2.16820987654321,1.0,0.0073409115168971,1.0769700050838842,0.6047015862147667,0.0890365448504983,0.0714690332326284,0.1806657848324515
pork,root vegetables,0.0576512455516014,0.1089984748347737,0.0136248093543467,0.2363315696649029,2.16820987654321,1.0,0.0073409115168971,1.166738717710585,0.5717522658610272,0.0890365448504983,0.1429100750489924,0.1806657848324515
whole milk,"domestic eggs, other vegetables",0.2555160142348754,0.0222674123029994,0.0123029994916115,0.0481496219657779,2.162335762709709,1.0,0.0066133190526245,1.027191468596389,0.7220264526018046,0.0463423975488318,0.026471665144907,0.3003305187454461
"domestic eggs, other vegetables",whole milk,0.0222674123029994,0.2555160142348754,0.0123029994916115,0.5525114155251142,2.1623357627097084,1.0,0.0066133190526245,1.663693804924105,0.5497792934640613,0.0463423975488318,0.3989278573735998,0.3003305187454461
other vegetables,chicken,0.1934926283680732,0.0429079816980172,0.0178952719877986,0.0924855491329479,2.1554392789633727,1.0,0.0095928938310801,1.0546300583837134,0.6646652798789713,0.08189855746859,0.0518002098929717,0.2547735802536777
chicken,other vegetables,0.0429079816980172,0.1934926283680732,0.0178952719877986,0.4170616113744075,2.1554392789633723,1.0,0.0095928938310801,1.383520775726313,0.5600897694677572,0.08189855746859,0.2772063726509453,0.2547735802536777
other vegetables,"whole milk, butter",0.1934926283680732,0.02755465175394,0.0114895780376207,0.0593799264319495,2.154987367004516,1.0,0.0061579560459839,1.033834356263828,0.6645446472003178,0.0548277535177098,0.0327270573461129,0.2381770480868234
"whole milk, butter",other vegetables,0.02755465175394,0.1934926283680732,0.0114895780376207,0.4169741697416974,2.154987367004516,1.0,0.0061579560459839,1.3833132766598235,0.5511468153066625,0.0548277535177098,0.2770979525226417,0.2381770480868234
hamburger meat,other vegetables,0.0332486019318759,0.1934926283680732,0.0138281647178444,0.4159021406727828,2.149446954028807,1.0,0.0073948053404819,1.38077440064733,0.5531557017001163,0.0649474689589302,0.2757687283808395,0.2436841234104849
other vegetables,hamburger meat,0.1934926283680732,0.0332486019318759,0.0138281647178444,0.071466106148187,2.149446954028807,1.0,0.0073948053404819,1.041158975961313,0.6630615748568717,0.0649474689589302,0.0395318840941754,0.2436841234104849
butter,root vegetables,0.0554143365531265,0.1089984748347737,0.0129130655821047,0.2330275229357798,2.137897097083391,1.0,0.006872987413833,1.1617125148685368,0.5634752464338083,0.085234899328859,0.1392018359093226,0.1757488360947555
root vegetables,butter,0.1089984748347737,0.0554143365531265,0.0129130655821047,0.1184701492537313,2.1378970970833904,1.0,0.006872987413833,1.0715299801217442,0.5973622092171721,0.085234899328859,0.0667549965457963,0.1757488360947555
"whole milk, other vegetables",yogurt,0.0748347737671581,0.1395017793594306,0.0222674123029994,0.2975543478260869,2.132978870896184,1.0,0.0118278282045204,1.225003269615975,0.5741375563876003,0.115934356802541,0.1836756482180745,0.2285876695398656
yogurt,"whole milk, other vegetables",0.1395017793594306,0.0748347737671581,0.0222674123029994,0.1596209912536443,2.132978870896184,1.0,0.0118278282045204,1.1008904513369115,0.6172843702671365,0.115934356802541,0.0916444058665338,0.2285876695398656
"whole milk, root vegetables",yogurt,0.0489069649211997,0.1395017793594306,0.0145399084900864,0.2972972972972973,2.1311362382790957,1.0,0.0077172998605097,1.2245551601423488,0.5580597508115147,0.083625730994152,0.1833769253124092,0.2007623512725553
yogurt,"whole milk, root vegetables",0.1395017793594306,0.0489069649211997,0.0145399084900864,0.1042274052478133,2.1311362382790957,1.0,0.0077172998605097,1.0617572368821104,0.616813294232649,0.083625730994152,0.0581651198003255,0.2007623512725553
"whole milk, domestic eggs",other vegetables,0.0299949161159125,0.1934926283680732,0.0123029994916115,0.4101694915254237,2.119819731556775,1.0,0.0064992043346637,1.3673544519047034,0.5445969125214408,0.05825710158883,0.2686607348906382,0.2368766532771627
other vegetables,"whole milk, domestic eggs",0.1934926283680732,0.0299949161159125,0.0123029994916115,0.0635838150289017,2.119819731556775,1.0,0.0064992043346637,1.0358696266169576,0.6549993123366801,0.05825710158883,0.0346275493510742,0.2368766532771627
citrus fruit,"whole milk, other vegetables",0.0827656329435688,0.0748347737671581,0.0130147432638535,0.1572481572481572,2.1012712317060145,1.0,0.0068209958468259,1.0977908078039844,0.5713889812659351,0.0900140646976089,0.0890796380410623,0.165580600363209
"whole milk, other vegetables",citrus fruit,0.0748347737671581,0.0827656329435688,0.0130147432638535,0.1739130434782608,2.1012712317060145,1.0,0.0068209958468259,1.1103363390683114,0.566490823167381,0.0900140646976089,0.0993719967419017,0.165580600363209
"whole milk, tropical fruit",other vegetables,0.0422979156075241,0.1934926283680732,0.0170818505338078,0.4038461538461539,2.087139738873843,1.0,0.008897515668417,1.3528510749954905,0.5438804038443067,0.0781032078103207,0.260820338259824,0.2460639071910748
other vegetables,"whole milk, tropical fruit",0.1934926283680732,0.0422979156075241,0.0170818505338078,0.0882816605359958,2.087139738873843,1.0,0.008897515668417,1.0504363496247155,0.6458408375957545,0.0781032078103207,0.0480146651843633,0.2460639071910748
other vegetables,whipped/sour cream,0.1934926283680732,0.0716827656329435,0.0288764616166751,0.1492380451918024,2.081923651718265,1.0,0.0150063748856643,1.0911597881411417,0.6443524358455321,0.1222030981067125,0.0835439402476864,0.2760374623122132
whipped/sour cream,other vegetables,0.0716827656329435,0.1934926283680732,0.0288764616166751,0.4028368794326241,2.081923651718265,1.0,0.0150063748856643,1.3505646009513264,0.5598032334202366,0.1222030981067125,0.2595689245108243,0.2760374623122132
whipped/sour cream,yogurt,0.0716827656329435,0.1395017793594306,0.0207422470767666,0.2893617021276596,2.07425097698654,1.0,0.0107423737215659,1.210880729643915,0.5578893112557181,0.1089161772557394,0.1741548316702744,0.2190248743874449
yogurt,whipped/sour cream,0.1395017793594306,0.0716827656329435,0.0207422470767666,0.1486880466472303,2.07425097698654,1.0,0.0107423737215659,1.090454833520207,0.6018586094487423,0.1089161772557394,0.0829514719359813,0.2190248743874449
domestic eggs,root vegetables,0.0634468734112862,0.1089984748347737,0.0143365531265887,0.2259615384615384,2.0730706443742823,1.0,0.0074209406917235,1.1511075604619072,0.5526902385445709,0.0906752411575562,0.1312714516454673,0.1787456946039035
root vegetables,domestic eggs,0.1089984748347737,0.0634468734112862,0.0143365531265887,0.1315298507462686,2.0730706443742823,1.0,0.0074209406917235,1.078394147908809,0.5809459987714302,0.0906752411575562,0.072695264584687,0.1787456946039035
root vegetables,"whole milk, rolls/buns",0.1089984748347737,0.0566344687341128,0.012709710218607,0.1166044776119403,2.058895937726092,1.0,0.006536639503511,1.067885796744489,0.5772187606983908,0.0831117021276595,0.0635702777876086,0.1705104973337978
"whole milk, rolls/buns",root vegetables,0.0566344687341128,0.1089984748347737,0.012709710218607,0.2244165170556553,2.058895937726091,1.0,0.006536639503511,1.148814466474609,0.5451787023065315,0.0831117021276595,0.1295374238551147,0.1705104973337978
other vegetables,"yogurt, whole milk",0.1934926283680732,0.0560244026436197,0.0222674123029994,0.1150814503415659,2.0541307878571704,1.0,0.0114271033827342,1.06673726945914,0.6362943466957725,0.097986577181208,0.062562049128533,0.2562703077479154
"yogurt, whole milk",other vegetables,0.0560244026436197,0.1934926283680732,0.0222674123029994,0.3974591651542649,2.0541307878571704,1.0,0.0114271033827342,1.3385107282204567,0.5436327830666595,0.097986577181208,0.2529010198300801,0.2562703077479154
whole milk,"yogurt, whipped/sour cream",0.2555160142348754,0.0207422470767666,0.0108795119471276,0.0425785913251094,2.052747282757114,1.0,0.0055795356477971,1.0228074534896447,0.6888636729150658,0.0409961685823754,0.0222988729812533,0.283544197623339
"yogurt, whipped/sour cream",whole milk,0.0207422470767666,0.2555160142348754,0.0108795119471276,0.5245098039215685,2.0527472827571134,1.0,0.0055795356477971,1.5657188978977874,0.5237109140363525,0.0409961685823754,0.3613157500093726,0.283544197623339
"rolls/buns, root vegetables",whole milk,0.0243009659379766,0.2555160142348754,0.012709710218607,0.5230125523012552,2.04688756541299,1.0,0.0065004242600777,1.5608041455953048,0.524191746561067,0.0475827940616673,0.3593046233109594,0.2863769486536121
whole milk,"rolls/buns, root vegetables",0.2555160142348754,0.0243009659379766,0.012709710218607,0.0497413450059689,2.04688756541299,1.0,0.0065004242600777,1.026772057201786,0.6869904397705545,0.0475827940616673,0.0260740025149754,0.2863769486536121
other vegetables,"fruit/vegetable juice, whole milk",0.1934926283680732,0.0266395526182003,0.0104728012201321,0.0541250656857593,2.0317558054177214,1.0,0.005318244165487,1.0290582952042029,0.6296469015760175,0.0499515033947623,0.0282377542065646,0.2236274183390628
"fruit/vegetable juice, whole milk",other vegetables,0.0266395526182003,0.1934926283680732,0.0104728012201321,0.3931297709923664,2.0317558054177214,1.0,0.005318244165487,1.3289618325004078,0.5217130704377908,0.0499515033947623,0.2475329422226328,0.2236274183390628
"pip fruit, other vegetables",whole milk,0.026131164209456,0.2555160142348754,0.0135231316725978,0.5175097276264592,2.0253514409893456,1.0,0.0068462007464806,1.543003099529331,0.5198426217977603,0.0504361016306408,0.3519131618691923,0.2852172593564051
whole milk,"pip fruit, other vegetables",0.2555160142348754,0.026131164209456,0.0135231316725978,0.0529247910863509,2.0253514409893456,1.0,0.0068462007464806,1.0282909177906037,0.6800126511306948,0.0504361016306408,0.0275125621564274,0.2852172593564051
whole milk,"yogurt, tropical fruit",0.2555160142348754,0.0292831723436705,0.0151499745805795,0.0592916832471149,2.024769808108944,1.0,0.0076676550991719,1.0318999102793385,0.6798221412347453,0.0561840120663649,0.0309137639819185,0.288326397179113
"yogurt, tropical fruit",whole milk,0.0292831723436705,0.2555160142348754,0.0151499745805795,0.517361111111111,2.024769808108944,1.0,0.0076676550991719,1.5425279705061572,0.5213844891715518,0.0561840120663649,0.3517135383471425,0.288326397179113
"yogurt, other vegetables",whole milk,0.0434163701067615,0.2555160142348754,0.0222674123029994,0.5128805620608898,2.0072345116867694,1.0,0.0111738344607735,1.528339720777443,0.5245773537725591,0.0804851157662624,0.3456952100339868,0.3000136992556737
whole milk,"yogurt, other vegetables",0.2555160142348754,0.0434163701067615,0.0222674123029994,0.0871468364504576,2.0072345116867694,1.0,0.0111738344607735,1.0479052580303871,0.6740267337192346,0.0804851157662624,0.045715256854831,0.3000136992556737
tropical fruit,yogurt,0.1049313675648195,0.1395017793594306,0.0292831723436705,0.2790697674418604,2.0004746084480303,1.0,0.0146450598577597,1.1935943060498222,0.5587489113559772,0.1361058601134215,0.1621943947525342,0.2444911519425045
yogurt,tropical fruit,0.1395017793594306,0.1049313675648195,0.0292831723436705,0.2099125364431486,2.0004746084480303,1.0,0.0146450598577597,1.132872844742682,0.5811965811965812,0.1361058601134215,0.1172884012175811,0.2444911519425045
"other vegetables, whipped/sour cream",whole milk,0.0288764616166751,0.2555160142348754,0.0146415861718352,0.5070422535211268,1.9843854211620695,1.0,0.007263187794336,1.5102389425521097,0.5108162030735582,0.0542781756502073,0.3378531225594484,0.2821721414840015
whole milk,"other vegetables, whipped/sour cream",0.2555160142348754,0.0288764616166751,0.0146415861718352,0.0573020294468762,1.9843854211620693,1.0,0.007263187794336,1.030153419990416,0.6663214361589123,0.0542781756502073,0.0292708051104625,0.2821721414840015
domestic eggs,citrus fruit,0.0634468734112862,0.0827656329435688,0.0103711235383833,0.1634615384615384,1.9749929124929129,1.0,0.0051199029022077,1.0964640709640097,0.5271127232784331,0.0763473053892215,0.0879774116804379,0.1443843318843319
citrus fruit,domestic eggs,0.0827656329435688,0.0634468734112862,0.0103711235383833,0.1253071253071253,1.9749929124929124,1.0,0.0051199029022077,1.0707222542741757,0.538214753809738,0.0763473053892215,0.0660509800668306,0.1443843318843319
"whole milk, rolls/buns",yogurt,0.0566344687341128,0.1395017793594306,0.0155566853075749,0.2746858168761221,1.9690488403619972,1.0,0.0076560761460902,1.1863799725168247,0.5216859899093645,0.0861486486486486,0.1570997292894553,0.1931009259307724
yogurt,"whole milk, rolls/buns",0.1395017793594306,0.0566344687341128,0.0155566853075749,0.1115160349854227,1.9690488403619972,1.0,0.0076560761460902,1.0617699006536483,0.5719251582629192,0.0861486486486486,0.0581763531021375,0.1931009259307724
root vegetables,citrus fruit,0.1089984748347737,0.0827656329435688,0.0176919166243009,0.1623134328358209,1.961121144889802,1.0,0.0086705888647172,1.094961293412577,0.5500412523397096,0.1016355140186916,0.0867257080080145,0.1880363232975173
citrus fruit,root vegetables,0.0827656329435688,0.1089984748347737,0.0176919166243009,0.2137592137592137,1.9611211448898016,1.0,0.0086705888647172,1.133242564819522,0.5343101091068478,0.1016355140186916,0.1175763856352696,0.1880363232975173
yogurt,"root vegetables, other vegetables",0.1395017793594306,0.0473817996949669,0.0129130655821047,0.0925655976676384,1.9536108434790225,1.0,0.0063032202154047,1.0497929082879562,0.5672612883687306,0.0742255990648743,0.0474311722767877,0.1825488932544201
"root vegetables, other vegetables",yogurt,0.0473817996949669,0.1395017793594306,0.0129130655821047,0.2725321888412017,1.9536108434790225,1.0,0.0063032202154047,1.1828677605265645,0.5124060501082897,0.0742255990648743,0.1545969605640102,0.1825488932544201
"fruit/vegetable juice, other vegetables",whole milk,0.0210472801220132,0.2555160142348754,0.0104728012201321,0.4975845410628019,1.9473712540201575,1.0,0.0050948840928704,1.4818094716671228,0.4969466079920619,0.0393580435613297,0.3251494074505131,0.2692857046738601
whole milk,"fruit/vegetable juice, other vegetables",0.2555160142348754,0.0210472801220132,0.0104728012201321,0.0409868682849184,1.9473712540201575,1.0,0.0050948840928704,1.0207917780304483,0.6534556052646234,0.0393580435613297,0.0203682851664076,0.2692857046738601
whole milk,butter,0.2555160142348754,0.0554143365531265,0.02755465175394,0.1078392359729407,1.9460530014566453,1.0,0.0133954013464151,1.0587617182167677,0.652988365447708,0.0972371725870111,0.0555004182770583,0.3025434711974795
butter,whole milk,0.0554143365531265,0.2555160142348754,0.02755465175394,0.4972477064220184,1.9460530014566453,1.0,0.0133954013464151,1.4808166870145727,0.5146588602592161,0.0972371725870111,0.3246969670391356,0.3025434711974795
other vegetables,beef,0.1934926283680732,0.0524656837824097,0.019725470259278,0.1019442984760903,1.9430662316130791,1.0,0.0095737472050914,1.0550952625875214,0.601791776491934,0.087191011235955,0.0522182825960241,0.2389566453620761
beef,other vegetables,0.0524656837824097,0.1934926283680732,0.019725470259278,0.3759689922480619,1.943066231613079,1.0,0.0095737472050914,1.2924155396337709,0.5122236689702779,0.087191011235955,0.2262550477508433,0.2389566453620761
other vegetables,pork,0.1934926283680732,0.0576512455516014,0.0216573462125063,0.1119285338938518,1.9414764212452076,1.0,0.0105022551820338,1.061118153677694,0.6012692392377462,0.0943730615861763,0.0575978777347898,0.2437949547776137
pork,other vegetables,0.0576512455516014,0.1934926283680732,0.0216573462125063,0.3756613756613756,1.9414764212452071,1.0,0.0105022551820338,1.2917787562579164,0.5145951236117612,0.0943730615861763,0.2258736295549205,0.2437949547776137
"whole milk, other vegetables",fruit/vegetable juice,0.0748347737671581,0.0722928317234367,0.0104728012201321,0.139945652173913,1.935816440408488,1.0,0.0050627835131215,1.078661099291549,0.5225251467941106,0.0766369047619047,0.0729247576863694,0.1424060187733137
fruit/vegetable juice,"whole milk, other vegetables",0.0722928317234367,0.0748347737671581,0.0104728012201321,0.1448663853727144,1.935816440408488,1.0,0.0050627835131215,1.0818955194926818,0.5210934141472613,0.0766369047619047,0.0756963292824098,0.1424060187733137
yogurt,"rolls/buns, other vegetables",0.1395017793594306,0.0426029486527707,0.0114895780376207,0.0823615160349854,1.933235107885636,1.0,0.0055463908946007,1.0433270488073063,0.5609916774632733,0.067342073897497,0.041527772961351,0.1760256267525762
"rolls/buns, other vegetables",yogurt,0.0426029486527707,0.1395017793594306,0.0114895780376207,0.269689737470167,1.933235107885636,1.0,0.0055463908946007,1.178263903426139,0.5042133141856077,0.067342073897497,0.1512936982180187,0.1760256267525762
curd,whole milk,0.0532791052364006,0.2555160142348754,0.026131164209456,0.4904580152671756,1.9194805332879712,1.0,0.0125174995974504,1.4610846761832408,0.5059840939568988,0.0924460431654676,0.3155769707938639,0.2963631102997239
whole milk,curd,0.2555160142348754,0.0532791052364006,0.026131164209456,0.1022682053322721,1.919480533287971,1.0,0.0125174995974504,1.0545698619418995,0.6434332011516914,0.0924460431654676,0.0517460852156478,0.2963631102997239
other vegetables,butter milk,0.1934926283680732,0.0279613624809354,0.0103711235383833,0.0535995796111403,1.9169158744566,1.0,0.0049608060191946,1.027090242753348,0.5930865790592585,0.0491329479768786,0.0263757181459795,0.2122543352601156
butter milk,other vegetables,0.0279613624809354,0.1934926283680732,0.0103711235383833,0.3709090909090909,1.9169158744565995,1.0,0.0049608060191946,1.2820203884322534,0.4920881532529329,0.0491329479768786,0.2199812038692523,0.2122543352601156
whole milk,"root vegetables, other vegetables",0.2555160142348754,0.0473817996949669,0.0231825114387391,0.0907282132908873,1.9148325702057456,1.0,0.011075702833406,1.0476715699634784,0.6417345946127269,0.0828789531079607,0.0455023991584883,0.2899992997784909
"root vegetables, other vegetables",whole milk,0.0473817996949669,0.2555160142348754,0.0231825114387391,0.4892703862660944,1.9148325702057452,1.0,0.011075702833406,1.4576871317922186,0.5015242503740406,0.0828789531079607,0.3139817329864843,0.2899992997784909
frozen vegetables,other vegetables,0.0480935434672089,0.1934926283680732,0.0177935943060498,0.3699788583509514,1.912108287904155,1.0,0.0084878481730453,1.2801274724224878,0.5011175878170111,0.0795093139482053,0.2188277952447815,0.2309694607046402
other vegetables,frozen vegetables,0.1934926283680732,0.0480935434672089,0.0177935943060498,0.0919600630583289,1.912108287904155,1.0,0.0084878481730453,1.048309020128415,0.5914602694330381,0.0795093139482053,0.04608280497529,0.2309694607046402
yogurt,butter,0.1395017793594306,0.0554143365531265,0.0146415861718352,0.1049562682215743,1.894027335704924,1.0,0.0069111876206517,1.0553514089976468,0.5485479275801857,0.0812182741116751,0.052448320555348,0.1845882258539064
butter,yogurt,0.0554143365531265,0.1395017793594306,0.0146415861718352,0.2642201834862385,1.894027335704924,1.0,0.0069111876206517,1.1695050629653625,0.4997159430690108,0.0812182741116751,0.1449374340762325,0.1845882258539064
root vegetables,pip fruit,0.1089984748347737,0.0756481952211489,0.0155566853075749,0.1427238805970149,1.8866792549350024,1.0,0.0073111474044665,1.078242801657158,0.5274606019516102,0.0920024052916416,0.0725651045728348,0.1741845209436687
pip fruit,root vegetables,0.0756481952211489,0.1089984748347737,0.0155566853075749,0.2056451612903225,1.8866792549350024,1.0,0.0073111474044665,1.121666894624244,0.5084300137390783,0.0920024052916416,0.1084697205626295,0.1741845209436687
citrus fruit,yogurt,0.0827656329435688,0.1395017793594306,0.0216573462125063,0.2616707616707617,1.8757521436092863,1.0,0.0101113931470689,1.165466807989057,0.5090089738445452,0.1079574252407501,0.1419747064908355,0.2084592875409202
yogurt,citrus fruit,0.1395017793594306,0.0827656329435688,0.0216573462125063,0.1552478134110786,1.875752143609286,1.0,0.0101113931470689,1.0858028918045068,0.5425700050870428,0.1079574252407501,0.0790225301959825,0.2084592875409202
yogurt,"whole milk, soda",0.1395017793594306,0.0400610066090493,0.0104728012201321,0.075072886297376,1.8739640526261263,1.0,0.0048842195152398,1.0378536634612958,0.5419788479606832,0.0619362597714972,0.0364730258166183,0.1682471030471651
"whole milk, soda",yogurt,0.0400610066090493,0.1395017793594306,0.0104728012201321,0.2614213197969542,1.873964052626126,1.0,0.0048842195152398,1.1650731922075062,0.4858348681592269,0.0619362597714972,0.1416848257359146,0.1682471030471651
root vegetables,curd,0.1089984748347737,0.0532791052364006,0.0108795119471276,0.0998134328358208,1.8734067021761425,1.0,0.0050721707357985,1.051694092421325,0.5232461037859906,0.0718603089321692,0.0491531642079581,0.1520059530591318
curd,root vegetables,0.0532791052364006,0.1089984748347737,0.0108795119471276,0.2041984732824427,1.8734067021761425,1.0,0.0050721707357985,1.1196278157951525,0.4924503928124407,0.0718603089321692,0.1068460555440858,0.1520059530591318
other vegetables,butter,0.1934926283680732,0.0554143365531265,0.0200305033045246,0.1035207566999474,1.868122279163272,1.0,0.0093082376755872,1.053661499143845,0.5761920486572415,0.0875166592625499,0.0509285944180821,0.2324943233041022
butter,other vegetables,0.0554143365531265,0.1934926283680732,0.0200305033045246,0.3614678899082569,1.868122279163272,1.0,0.0093082376755872,1.2630647055729889,0.4919650516629966,0.0875166592625499,0.2082749240100487,0.2324943233041022
whole milk,"other vegetables, tropical fruit",0.2555160142348754,0.0358922216573462,0.0170818505338078,0.0668523676880222,1.8625865048490065,1.0,0.007910813113888,1.0331781863433216,0.6220579532004006,0.0622683469236471,0.0321127437472789,0.2713865237873539
"other vegetables, tropical fruit",whole milk,0.0358922216573462,0.2555160142348754,0.0170818505338078,0.4759206798866855,1.862586504849006,1.0,0.007910813113888,1.4205559295950754,0.4803531252197144,0.0622683469236471,0.2960502440160547,0.2713865237873539
whole milk,"yogurt, citrus fruit",0.2555160142348754,0.0216573462125063,0.0102694458566344,0.0401910067648229,1.855767847568232,1.0,0.00473564707351,1.0193097383780976,0.6194082123317494,0.0384761904761904,0.0189439359314106,0.2571847052603457
"yogurt, citrus fruit",whole milk,0.0216573462125063,0.2555160142348754,0.0102694458566344,0.4741784037558685,1.855767847568232,1.0,0.00473564707351,1.4158490086426028,0.4713476336201485,0.0384761904761904,0.293709997396745,0.2571847052603457
yogurt,fruit/vegetable juice,0.1395017793594306,0.0722928317234367,0.0187086934417895,0.1341107871720116,1.855104911162777,1.0,0.0086237147814382,1.0713924535988593,0.5356744704570792,0.0968931016324381,0.0666352029632545,0.1964506115888187
fruit/vegetable juice,yogurt,0.0722928317234367,0.1395017793594306,0.0187086934417895,0.2587904360056259,1.855104911162777,1.0,0.0086237147814382,1.1609378270881303,0.4968668394868764,0.0968931016324381,0.1386274297666702,0.1964506115888187
whole milk,domestic eggs,0.2555160142348754,0.0634468734112862,0.0299949161159125,0.1173895742140867,1.8502026640954212,1.0,0.013783223906196,1.061117225932118,0.6172310982921216,0.1038001407459535,0.0575970537830358,0.2950729922352485
domestic eggs,whole milk,0.0634468734112862,0.2555160142348754,0.0299949161159125,0.4727564102564102,1.8502026640954212,1.0,0.013783223906196,1.4120304167703273,0.4906488005314205,0.1038001407459535,0.2917999583272049,0.2950729922352485
frozen vegetables,yogurt,0.0480935434672089,0.1395017793594306,0.0124046771733604,0.2579281183932346,1.8489235017474217,1.0,0.0056955422839846,1.1595887702649268,0.4823422905992483,0.0708067324434126,0.137625315419764,0.1734247005960342
yogurt,frozen vegetables,0.1395017793594306,0.0480935434672089,0.0124046771733604,0.0889212827988338,1.8489235017474217,1.0,0.0056955422839846,1.0448125266903914,0.5335801163405605,0.0708067324434126,0.042890495228213,0.1734247005960342
"rolls/buns, whole milk",tropical fruit,0.0566344687341128,0.1049313675648195,0.0109811896288764,0.1938958707360862,1.8478351634587284,1.0,0.0050384573732989,1.110363537341638,0.4863715839141577,0.0729237002025658,0.0993940575587195,0.1492735167633919
tropical fruit,"rolls/buns, whole milk",0.1049313675648195,0.0566344687341128,0.0109811896288764,0.1046511627906976,1.8478351634587284,1.0,0.0050384573732989,1.0536290349203414,0.5126156487056182,0.0729237002025658,0.05089935180497,0.1492735167633919
tropical fruit,root vegetables,0.1049313675648195,0.1089984748347737,0.0210472801220132,0.2005813953488372,1.8402220366192292,1.0,0.0096099210951208,1.1145619078430469,0.5101143055644733,0.1091196626251976,0.1027864912993054,0.1968392051371051
root vegetables,tropical fruit,0.1089984748347737,0.1049313675648195,0.0210472801220132,0.1930970149253731,1.8402220366192288,1.0,0.0096099210951208,1.1092642473647554,0.5124427972023347,0.1091196626251976,0.0985015496752294,0.1968392051371051
tropical fruit,whipped/sour cream,0.1049313675648195,0.0716827656329435,0.0138281647178444,0.1317829457364341,1.8384188245642972,1.0,0.0063063940891512,1.069222528869199,0.5095188137733795,0.084946908182386,0.064740993572599,0.1623453735774369
whipped/sour cream,tropical fruit,0.0716827656329435,0.1049313675648195,0.0138281647178444,0.1929078014184397,1.8384188245642967,1.0,0.0063063940891512,1.1090041930875258,0.4912698924038399,0.084946908182386,0.098290154146354,0.1623453735774369
"other vegetables, pork",whole milk,0.0216573462125063,0.2555160142348754,0.0101677681748856,0.4694835680751174,1.837393908483398,1.0,0.0046339693917612,1.403319371397978,0.4658397422573268,0.038080731150038,0.287403836659216,0.2546383220399463
whole milk,"other vegetables, pork",0.2555160142348754,0.0216573462125063,0.0101677681748856,0.0397930760047751,1.837393908483398,1.0,0.0046339693917612,1.0188873141185129,0.6121701720841299,0.038080731150038,0.0185371962696906,0.2546383220399463
curd,tropical fruit,0.0532791052364006,0.1049313675648195,0.0102694458566344,0.1927480916030534,1.836896783833363,1.0,0.004678796481549,1.108784783442162,0.4812438391299123,0.0694158075601374,0.098111721108262,0.1453081543286585
tropical fruit,curd,0.1049313675648195,0.0532791052364006,0.0102694458566344,0.0978682170542635,1.836896783833363,1.0,0.004678796481549,1.0494263838840328,0.5090152659478149,0.0694158075601374,0.0470984765039933,0.1453081543286585
whipped/sour cream,citrus fruit,0.0716827656329435,0.0827656329435688,0.0108795119471276,0.15177304964539,1.8337689720668444,1.0,0.0049466424783715,1.0813548976166956,0.4897841152204399,0.0757790368271954,0.0752342249487209,0.1416113405475107
citrus fruit,whipped/sour cream,0.0827656329435688,0.0716827656329435,0.0108795119471276,0.1314496314496314,1.8337689720668444,1.0,0.0049466424783715,1.068812204773386,0.4957021363443761,0.0757790368271954,0.0643819414356106,0.1416113405475107
whole milk,"pastry, other vegetables",0.2555160142348754,0.022572445348246,0.010574478901881,0.0413847990449661,1.833421164897488,1.0,0.0048068576349626,1.0196245101037185,0.6105861156052359,0.0395286963131888,0.0192468010618165,0.2549266337567173
"pastry, other vegetables",whole milk,0.022572445348246,0.2555160142348754,0.010574478901881,0.4684684684684684,1.833421164897488,1.0,0.0048068576349626,1.400639363049641,0.4650693371956244,0.0395286963131888,0.2860403424456961,0.2549266337567173
tropical fruit,napkins,0.1049313675648195,0.0523640061006609,0.0100660904931367,0.0959302325581395,1.831988033416121,1.0,0.0045714637218218,1.0481890093291724,0.5073855675923153,0.0683701657458563,0.0459735876834015,0.1440816211334387
napkins,tropical fruit,0.0523640061006609,0.1049313675648195,0.0100660904931367,0.1922330097087378,1.831988033416121,1.0,0.0045714637218218,1.1080777540964373,0.4792398231239433,0.0683701657458563,0.097536254741047,0.1440816211334387
cream cheese ,other vegetables,0.0372140315200813,0.1934926283680732,0.0131164209456024,0.3524590163934426,1.821563019563588,1.0,0.0059157801746095,1.245492396697406,0.4684539758870439,0.0602803738317757,0.1971046931706389,0.2101233600096482
other vegetables,cream cheese ,0.1934926283680732,0.0372140315200813,0.0131164209456024,0.0677877036258539,1.821563019563588,1.0,0.0059157801746095,1.0327968985441294,0.5592272689957664,0.0602803738317757,0.0317554192797838,0.2101233600096482
sausage,frankfurter,0.093950177935943,0.0589730554143365,0.0100660904931367,0.1071428571428571,1.8168103448275863,1.0,0.0045255614435336,1.0539501779359433,0.496203194553548,0.0704626334519573,0.0511885467314964,0.1389162561576354
frankfurter,sausage,0.0589730554143365,0.093950177935943,0.0100660904931367,0.1706896551724138,1.8168103448275863,1.0,0.0045255614435336,1.09253408897537,0.4777597694939672,0.0704626334519573,0.0846967521737952,0.1389162561576354
